EmployeeCount,EmployeeID,Department,JobRole,Attrition,Gender,Age,MaritalStatus,Education,EducationField,BusinessTravel,JobInvolvement,JobLevel,JobSatisfaction,Hourlyrate,Income,Salaryhike,OverTime,Workex,YearsSinceLastPromotion,EmpSatisfaction,TrainingTimesLastYear,WorkLifeBalance,Performance_Rating
1,1849,Sales,Sales Executive,No,Male,43,Married,Master,Life Sciences,Travel_Frequently,High,2,Very High,92,5675,20,No,7,7,Low,5,Better,Outstanding
1,1850,Research & Development,Laboratory Technician,No,Female,27,Single,College,Life Sciences,Travel_Frequently,High,1,Very High,53,2379,14,Yes,6,0,Very High,3,Good,Excellent
1,1852,Research & Development,Laboratory Technician,No,Male,29,Married,Below College,Medical,Travel_Frequently,High,1,Very High,40,3812,13,No,11,3,Very High,3,Best,Excellent
1,1853,Sales,Sales Executive,No,Male,32,Single,Master,Marketing,Travel_Frequently,High,2,Very High,79,4648,13,No,4,0,Very High,2,Best,Excellent
1,1854,Research & Development,Research Scientist,No,Male,42,Married,Master,Technical Degree,Non-Travel,High,1,High,38,2936,22,No,10,3,High,1,Good,Outstanding
1,1856,Research & Development,Laboratory Technician,No,Female,47,Single,Master,Life Sciences,Travel_Rarely,High,1,High,64,2105,12,No,7,2,Medium,2,Better,Excellent
1,1857,Research & Development,Manufacturing Director,No,Male,46,Divorced,College,Life Sciences,Travel_Rarely,High,3,Very High,82,8578,14,No,12,4,Very High,4,Good,Excellent
1,1858,Human Resources,Human Resources,No,Male,28,Divorced,College,Life Sciences,Non-Travel,High,1,Very High,43,2706,15,No,3,2,High,2,Better,Excellent
1,1859,Research & Development,Healthcare Representative,No,Male,29,Divorced,Below College,Life Sciences,Travel_Rarely,Low,2,High,93,6384,17,No,11,1,Very High,3,Better,Excellent
1,1860,Research & Development,Laboratory Technician,No,Male,42,Single,Bachelor,Life Sciences,Travel_Rarely,High,1,High,81,3968,13,No,8,0,Very High,3,Better,Excellent
1,1862,Sales,Sales Executive,Yes,Male,32,Single,Master,Marketing,Travel_Rarely,Medium,2,Medium,82,9907,12,Yes,7,2,High,3,Good,Excellent
1,1863,Sales,Sales Executive,No,Female,46,Divorced,Bachelor,Technical Degree,Travel_Rarely,Very High,4,Low,45,13225,12,No,25,2,Low,5,Better,Excellent
1,1864,Sales,Sales Representative,No,Female,27,Married,Below College,Medical,Travel_Rarely,Medium,2,High,36,3540,21,No,9,5,Medium,5,Better,Outstanding
1,1865,Human Resources,Human Resources,No,Male,29,Married,Below College,Medical,Travel_Rarely,Medium,1,Medium,87,2804,11,No,1,0,Very High,3,Better,Excellent
1,1866,Research & Development,Manager,No,Female,43,Married,Bachelor,Medical,Travel_Rarely,Medium,5,High,81,19392,13,No,21,6,Low,2,Better,Excellent
1,1867,Research & Development,Research Director,No,Male,48,Married,Bachelor,Life Sciences,Travel_Rarely,Medium,5,Medium,91,19665,12,No,29,12,Very High,3,Better,Excellent
1,1868,Research & Development,Research Scientist,Yes,Male,29,Single,College,Life Sciences,Travel_Frequently,Medium,1,Very High,73,2439,24,Yes,1,1,Very High,3,Good,Outstanding
1,1869,Sales,Sales Executive,Yes,Female,46,Married,Bachelor,Life Sciences,Travel_Rarely,High,3,Medium,64,7314,21,No,14,0,High,2,Better,Outstanding
1,1870,Research & Development,Research Scientist,No,Female,27,Married,Bachelor,Life Sciences,Travel_Frequently,Medium,1,Low,77,4774,19,No,8,7,Very High,2,Good,Excellent
1,1871,Research & Development,Research Scientist,No,Male,39,Divorced,Master,Other,Travel_Rarely,High,2,Very High,41,3902,14,No,7,2,Very High,2,Better,Excellent
1,1873,Research & Development,Research Scientist,No,Male,55,Married,Master,Technical Degree,Travel_Rarely,Medium,1,Very High,98,2662,20,No,19,0,Medium,2,Best,Outstanding
1,1875,Sales,Sales Representative,No,Female,28,Married,Bachelor,Medical,Travel_Rarely,High,1,Medium,78,2856,19,No,1,0,Medium,3,Better,Excellent
1,1876,Sales,Sales Representative,Yes,Male,30,Single,Bachelor,Medical,Travel_Rarely,High,1,Very High,89,1081,13,No,1,0,Medium,3,Good,Excellent
1,1878,Research & Development,Research Scientist,Yes,Male,22,Single,Below College,Life Sciences,Travel_Rarely,High,1,Medium,75,2472,23,Yes,1,0,Very High,2,Better,Outstanding
1,1880,Sales,Sales Executive,No,Female,36,Married,Master,Technical Degree,Travel_Rarely,Medium,2,High,63,5673,13,Yes,10,1,Medium,4,Better,Excellent
1,1881,Research & Development,Laboratory Technician,No,Male,31,Divorced,Bachelor,Life Sciences,Travel_Rarely,High,2,High,89,4197,11,No,10,0,Medium,2,Better,Excellent
1,1882,Sales,Sales Executive,No,Male,34,Married,Bachelor,Life Sciences,Travel_Rarely,High,3,Very High,64,9713,13,Yes,9,1,High,3,Better,Excellent
1,1883,Research & Development,Laboratory Technician,No,Male,29,Single,Bachelor,Life Sciences,Travel_Rarely,High,1,Low,59,2062,14,No,11,1,Very High,2,Better,Excellent
1,1885,Research & Development,Research Scientist,No,Male,37,Married,Master,Medical,Travel_Rarely,High,2,Low,78,4284,22,Yes,16,0,Very High,2,Better,Outstanding
1,1886,Research & Development,Manufacturing Director,No,Female,35,Married,College,Other,Travel_Rarely,Medium,2,Medium,44,4788,11,Yes,4,0,Very High,2,Better,Excellent
1,1888,Research & Development,Manufacturing Director,No,Female,45,Married,College,Life Sciences,Travel_Rarely,Medium,2,Very High,93,5906,13,No,10,3,Medium,2,Good,Excellent
1,1890,Human Resources,Human Resources,No,Male,36,Single,Below College,Human Resources,Travel_Frequently,Medium,2,Very High,94,3886,21,No,10,0,Medium,2,Good,Outstanding
1,1892,Research & Development,Manager,No,Male,40,Divorced,Master,Life Sciences,Travel_Rarely,High,4,Low,98,16823,11,No,22,11,Low,3,Better,Excellent
1,1893,Research & Development,Research Scientist,No,Female,26,Married,College,Life Sciences,Travel_Rarely,Medium,1,High,90,2933,13,Yes,1,1,Medium,3,Good,Excellent
1,1898,Sales,Sales Executive,No,Female,27,Single,College,Medical,Travel_Rarely,Very High,2,High,89,6500,14,No,9,0,Low,5,Good,Excellent
1,1900,Research & Development,Manager,No,Female,48,Divorced,Bachelor,Medical,Travel_Frequently,High,4,Very High,58,17174,11,No,24,4,Very High,3,Better,Excellent
1,1903,Research & Development,Healthcare Representative,No,Male,44,Married,Master,Life Sciences,Travel_Rarely,Very High,2,Low,78,5033,15,No,10,2,Medium,5,Better,Excellent
1,1905,Research & Development,Research Scientist,Yes,Male,34,Married,Master,Technical Degree,Non-Travel,Low,1,Low,85,2307,23,Yes,5,3,Very High,2,Better,Outstanding
1,1907,Research & Development,Laboratory Technician,Yes,Male,56,Single,College,Life Sciences,Travel_Rarely,High,1,Very High,97,2587,16,No,5,1,Low,3,Better,Excellent
1,1908,Sales,Sales Executive,No,Male,36,Married,College,Marketing,Travel_Rarely,Medium,2,Medium,33,5507,16,No,12,1,High,1,Bad,Excellent
1,1909,Sales,Sales Executive,No,Female,41,Married,Bachelor,Marketing,Travel_Rarely,High,2,Medium,54,4393,21,No,14,1,High,3,Better,Outstanding
1,1911,Research & Development,Research Director,No,Male,42,Married,Bachelor,Medical,Travel_Rarely,High,3,Low,83,13348,13,No,18,5,High,3,Best,Excellent
1,1912,Sales,Sales Executive,No,Female,31,Divorced,College,Medical,Travel_Rarely,High,2,Very High,86,6583,11,Yes,8,1,High,2,Better,Excellent
1,1915,Sales,Sales Executive,No,Female,34,Married,Below College,Medical,Travel_Rarely,Medium,2,Very High,75,8103,12,Yes,9,0,Very High,3,Good,Excellent
1,1916,Research & Development,Laboratory Technician,No,Female,31,Divorced,Bachelor,Medical,Travel_Rarely,Very High,1,High,62,3978,12,No,4,2,Low,0,Good,Excellent
1,1918,Research & Development,Laboratory Technician,No,Male,26,Married,Bachelor,Other,Travel_Frequently,Very High,1,Very High,61,2544,18,No,8,7,High,3,Better,Excellent
1,1922,Research & Development,Healthcare Representative,No,Male,45,Single,Master,Medical,Travel_Frequently,High,2,High,44,5399,12,No,12,0,Medium,3,Better,Excellent
1,1924,Sales,Sales Executive,No,Male,33,Single,Master,Marketing,Travel_Rarely,High,2,High,43,5487,14,No,10,0,Medium,2,Good,Excellent
1,1927,Sales,Sales Executive,No,Male,28,Married,College,Life Sciences,Travel_Frequently,Medium,2,Very High,42,6834,12,Yes,7,0,High,2,Better,Excellent
1,1928,Sales,Sales Representative,Yes,Male,29,Single,Bachelor,Technical Degree,Travel_Frequently,Very High,1,Low,45,1091,17,No,1,0,High,3,Better,Excellent
1,1929,Sales,Sales Executive,No,Female,39,Married,Master,Life Sciences,Non-Travel,Low,2,High,32,5736,19,No,10,1,Low,1,Better,Excellent
1,1931,Research & Development,Research Scientist,No,Male,27,Married,Master,Technical Degree,Travel_Rarely,High,1,Medium,41,2226,11,No,6,1,Medium,3,Good,Excellent
1,1932,Research & Development,Research Scientist,No,Male,34,Married,Master,Other,Travel_Frequently,Medium,2,Very High,86,5747,15,Yes,16,6,High,3,Better,Excellent
1,1933,Sales,Sales Executive,Yes,Female,28,Single,College,Marketing,Travel_Rarely,High,2,High,84,9854,11,Yes,6,2,Very High,0,Better,Excellent
1,1934,Research & Development,Research Scientist,No,Male,47,Married,Master,Technical Degree,Non-Travel,High,2,Medium,64,5467,18,No,16,1,High,4,Best,Excellent
1,1935,Sales,Sales Executive,No,Female,56,Married,Doctor,Marketing,Travel_Rarely,Medium,2,Low,89,5380,16,No,6,0,Very High,3,Better,Excellent
1,1936,Research & Development,Manufacturing Director,No,Male,39,Married,College,Medical,Travel_Rarely,High,2,Low,87,5151,25,No,10,7,Low,3,Better,Outstanding
1,1937,Research & Development,Research Scientist,No,Female,38,Divorced,Bachelor,Medical,Travel_Frequently,Medium,2,Medium,58,2133,16,Yes,20,0,Very High,3,Better,Excellent
1,1938,Sales,Manager,No,Female,58,Married,Bachelor,Life Sciences,Travel_Rarely,High,4,Very High,72,17875,13,Yes,29,0,Very High,2,Good,Excellent
1,1939,Research & Development,Research Scientist,Yes,Female,32,Single,College,Life Sciences,Travel_Frequently,Very High,1,High,47,2432,14,Yes,8,0,Low,2,Better,Excellent
1,1940,Research & Development,Research Scientist,No,Male,38,Divorced,College,Life Sciences,Travel_Rarely,High,1,Very High,71,4771,19,No,10,0,Medium,0,Best,Excellent
1,1941,Research & Development,Research Director,No,Male,49,Married,Below College,Life Sciences,Travel_Frequently,High,5,Very High,42,19161,15,No,28,4,Medium,3,Better,Excellent
1,1943,Sales,Sales Executive,No,Male,42,Divorced,Master,Marketing,Travel_Rarely,High,2,Very High,77,5087,12,Yes,14,0,Medium,4,Better,Excellent
1,1944,Human Resources,Human Resources,Yes,Female,27,Married,Bachelor,Human Resources,Travel_Frequently,Medium,1,Medium,58,2863,12,No,1,0,Low,2,Better,Excellent
1,1945,Sales,Sales Executive,No,Male,35,Married,Master,Medical,Travel_Rarely,High,2,Low,71,5561,16,No,6,0,Medium,2,Bad,Excellent
1,1947,Research & Development,Research Scientist,No,Male,28,Single,Bachelor,Medical,Non-Travel,High,1,High,49,2144,14,No,5,1,High,3,Good,Excellent
1,1948,Research & Development,Research Scientist,No,Male,31,Divorced,College,Medical,Non-Travel,High,1,Low,48,3065,13,Yes,4,2,High,3,Best,Excellent
1,1949,Research & Development,Laboratory Technician,No,Male,36,Married,Master,Life Sciences,Non-Travel,Very High,1,Medium,66,2810,22,No,5,0,Low,3,Better,Outstanding
1,1950,Sales,Sales Executive,No,Male,34,Single,Bachelor,Marketing,Travel_Rarely,High,3,Very High,32,9888,21,No,14,2,Low,3,Good,Outstanding
1,1951,Sales,Sales Executive,No,Male,34,Divorced,Master,Medical,Travel_Rarely,High,3,High,39,8628,18,No,9,1,Very High,2,Good,Excellent
1,1952,Research & Development,Laboratory Technician,No,Male,26,Single,Bachelor,Medical,Travel_Rarely,High,1,Low,95,2867,13,No,8,7,High,6,Good,Excellent
1,1954,Research & Development,Healthcare Representative,No,Male,29,Married,Bachelor,Life Sciences,Travel_Rarely,High,2,Low,89,5373,12,No,6,0,Low,5,Good,Excellent
1,1955,Research & Development,Healthcare Representative,No,Female,32,Divorced,Master,Medical,Non-Travel,High,2,Very High,34,6667,18,No,9,1,High,6,Better,Excellent
1,1956,Research & Development,Research Scientist,No,Male,31,Married,Bachelor,Life Sciences,Travel_Frequently,Low,2,Low,48,5003,21,No,10,8,Very High,6,Better,Outstanding
1,1960,Research & Development,Laboratory Technician,Yes,Male,28,Divorced,Bachelor,Technical Degree,Travel_Rarely,Medium,1,Very High,32,2367,12,No,6,0,High,2,Good,Excellent
1,1961,Sales,Sales Representative,No,Male,38,Single,Bachelor,Life Sciences,Travel_Rarely,Medium,1,Low,59,2858,14,No,20,0,Low,3,Good,Excellent
1,1962,Sales,Sales Executive,No,Female,35,Married,Master,Life Sciences,Travel_Rarely,High,2,Very High,55,5204,11,Yes,10,0,High,2,Better,Excellent
1,1965,Sales,Sales Executive,No,Male,27,Single,Bachelor,Marketing,Travel_Rarely,High,2,Very High,44,4105,14,No,7,0,Very High,5,Better,Excellent
1,1966,Research & Development,Manufacturing Director,No,Male,32,Single,Master,Life Sciences,Travel_Rarely,Medium,2,Very High,56,9679,24,No,8,0,Very High,1,Better,Outstanding
1,1967,Sales,Sales Executive,Yes,Male,31,Married,Master,Marketing,Travel_Frequently,High,2,Very High,63,5617,11,Yes,10,0,Low,4,Better,Excellent
1,1968,Sales,Sales Executive,Yes,Male,53,Single,Master,Life Sciences,Travel_Rarely,High,3,Low,66,10448,13,Yes,15,2,Low,2,Good,Excellent
1,1969,Research & Development,Research Scientist,No,Female,54,Married,College,Life Sciences,Travel_Rarely,High,2,High,67,2897,11,No,9,2,Low,6,Good,Excellent
1,1970,Research & Development,Healthcare Representative,No,Male,33,Divorced,College,Life Sciences,Travel_Frequently,High,2,High,36,5968,20,No,9,2,Very High,2,Better,Outstanding
1,1971,Research & Development,Healthcare Representative,No,Male,43,Married,Bachelor,Life Sciences,Travel_Rarely,High,3,High,30,7510,17,No,10,0,Low,1,Better,Excellent
1,1972,Human Resources,Human Resources,No,Male,38,Married,Master,Other,Travel_Frequently,High,1,Medium,88,2991,11,Yes,7,1,Very High,2,Better,Excellent
1,1973,Human Resources,Manager,No,Male,55,Married,Master,Human Resources,Travel_Rarely,Very High,5,Medium,71,19636,18,Yes,35,1,High,0,Better,Excellent
1,1974,Research & Development,Laboratory Technician,No,Female,31,Divorced,Below College,Medical,Travel_Rarely,Low,1,Very High,59,1129,11,Yes,1,0,Very High,4,Better,Excellent
1,1975,Sales,Sales Executive,No,Male,39,Single,Master,Marketing,Travel_Rarely,High,4,Low,77,13341,12,No,21,11,Medium,3,Better,Excellent
1,1976,Research & Development,Research Scientist,No,Male,42,Single,College,Life Sciences,Non-Travel,Medium,2,High,37,4332,12,No,20,3,Very High,2,Better,Excellent
1,1979,Research & Development,Research Director,No,Female,31,Married,Bachelor,Medical,Non-Travel,High,3,High,40,11031,20,No,13,4,High,2,Best,Outstanding
1,1980,Research & Development,Manufacturing Director,No,Female,54,Single,Bachelor,Medical,Travel_Rarely,High,2,Low,77,4440,19,Yes,9,1,High,3,Better,Excellent
1,1981,Research & Development,Healthcare Representative,No,Male,24,Single,College,Life Sciences,Travel_Rarely,Medium,2,High,45,4617,12,No,4,1,Medium,2,Good,Excellent
1,1982,Research & Development,Laboratory Technician,No,Male,23,Single,College,Other,Travel_Rarely,High,1,Very High,78,2647,13,No,5,1,Very High,6,Best,Excellent
1,1985,Research & Development,Laboratory Technician,No,Female,40,Married,Bachelor,Technical Degree,Travel_Frequently,High,2,High,73,6323,11,No,10,9,Very High,2,Best,Excellent
1,1986,Sales,Sales Executive,No,Female,40,Married,College,Marketing,Travel_Rarely,High,2,Medium,92,5677,14,No,15,5,Medium,4,Better,Excellent
1,1987,Human Resources,Human Resources,No,Female,25,Married,Bachelor,Human Resources,Travel_Rarely,High,1,Medium,82,2187,14,No,6,1,High,3,Better,Excellent
1,1989,Research & Development,Laboratory Technician,No,Male,30,Married,College,Medical,Travel_Rarely,High,1,Medium,76,3748,13,No,12,1,Very High,6,Good,Excellent
1,1992,Research & Development,Laboratory Technician,No,Male,25,Divorced,Below College,Other,Travel_Rarely,High,1,High,57,3977,19,Yes,7,0,Very High,2,Good,Excellent
1,1993,Research & Development,Healthcare Representative,No,Male,47,Single,Bachelor,Medical,Travel_Rarely,High,3,High,84,8633,23,No,25,12,Low,3,Better,Outstanding
1,1994,Research & Development,Laboratory Technician,No,Male,33,Divorced,College,Medical,Non-Travel,Medium,1,High,59,2008,12,No,1,0,Medium,2,Good,Excellent
1,1995,Sales,Sales Executive,No,Male,38,Married,Master,Life Sciences,Travel_Rarely,High,2,Medium,86,4440,15,No,16,5,Very High,3,Better,Excellent
1,1996,Sales,Sales Representative,No,Male,31,Married,College,Life Sciences,Travel_Rarely,High,1,High,54,3067,19,No,3,1,Low,1,Better,Excellent
1,1997,Research & Development,Manufacturing Director,No,Male,38,Married,Master,Life Sciences,Travel_Frequently,Medium,2,High,72,5321,11,No,10,7,Low,1,Better,Excellent
1,1998,Research & Development,Research Scientist,No,Male,42,Divorced,Master,Life Sciences,Travel_Rarely,High,2,Low,35,5410,17,Yes,9,1,Very High,3,Good,Excellent
1,1999,Research & Development,Research Scientist,No,Male,41,Married,Bachelor,Life Sciences,Travel_Rarely,High,1,Very High,76,2782,22,No,12,1,Very High,3,Better,Outstanding
1,2000,Research & Development,Research Director,No,Female,47,Married,Below College,Medical,Non-Travel,High,3,Medium,98,11957,18,No,14,5,High,3,Bad,Excellent
1,2003,Research & Development,Laboratory Technician,No,Male,35,Married,Master,Medical,Travel_Rarely,High,1,High,43,2660,11,Yes,5,2,Very High,3,Better,Excellent
1,2007,Research & Development,Research Scientist,No,Male,22,Single,College,Life Sciences,Travel_Rarely,High,1,High,63,3375,12,No,4,1,Very High,2,Best,Excellent
1,2008,Research & Development,Research Scientist,No,Male,35,Single,Master,Medical,Travel_Rarely,High,2,High,48,5098,19,No,10,0,Medium,5,Better,Excellent
1,2009,Research & Development,Healthcare Representative,No,Female,33,Married,College,Medical,Travel_Rarely,High,2,Very High,95,4878,13,Yes,10,8,Medium,6,Better,Excellent
1,2010,Research & Development,Laboratory Technician,No,Female,32,Single,Master,Life Sciences,Travel_Rarely,Medium,1,Medium,49,2837,13,No,6,4,High,3,Better,Excellent
1,2012,Research & Development,Laboratory Technician,No,Male,40,Married,Master,Life Sciences,Travel_Rarely,High,1,Very High,83,2406,19,No,8,0,Low,3,Good,Excellent
1,2013,Sales,Sales Representative,No,Male,32,Married,Master,Medical,Travel_Rarely,Medium,1,Medium,68,2269,14,No,3,2,Medium,2,Better,Excellent
1,2014,Research & Development,Research Scientist,No,Male,39,Single,Below College,Life Sciences,Travel_Rarely,High,2,Very High,52,4108,13,No,18,1,Low,2,Better,Excellent
1,2015,Research & Development,Research Director,No,Female,38,Married,Bachelor,Medical,Travel_Rarely,Low,3,High,99,13206,12,No,20,1,Medium,3,Better,Excellent
1,2016,Sales,Sales Executive,No,Female,32,Married,Master,Marketing,Travel_Rarely,High,3,Very High,48,10422,19,No,14,5,High,3,Better,Excellent
1,2017,Research & Development,Research Director,No,Female,37,Married,Bachelor,Life Sciences,Travel_Rarely,Very High,3,Very High,42,13744,25,Yes,16,6,High,2,Better,Outstanding
1,2018,Sales,Sales Executive,No,Female,25,Divorced,College,Other,Travel_Rarely,High,2,High,85,4907,22,Yes,6,0,Low,3,Good,Outstanding
1,2019,Sales,Sales Representative,No,Male,52,Divorced,Master,Life Sciences,Non-Travel,High,1,Very High,40,3482,15,No,16,0,Low,3,Good,Excellent
