default,amount,grade,years,ownership,income,age
0,1775,A,0.0,RENT,40000.0,21
0,10000,A,2.0,MORTGAGE,48000.0,34
1,5000,B,18.0,MORTGAGE,54000.0,31
1,1700,A,9.0,MORTGAGE,84000.0,25
0,9000,A,2.0,MORTGAGE,160000.0,25
0,21000,B,14.0,MORTGAGE,52400.0,42
1,3000,C,4.0,RENT,35000.0,23
0,5000,A,5.0,OWN,33004.0,23
1,3000,B,2.0,RENT,24996.0,38
1,12000,A,0.0,RENT,83000.0,23
1,7500,B,2.0,RENT,40000.0,28
1,15000,F,3.0,MORTGAGE,107000.0,23
0,5000,B,11.0,RENT,100000.0,27
1,11200,C,7.0,RENT,105000.0,31
1,22250,B,2.0,RENT,41000.0,23
1,4000,B,6.0,RENT,30000.0,27
1,15775,B,0.0,RENT,45000.0,44
1,2500,D,6.0,RENT,22708.0,27
1,5000,C,4.0,RENT,65000.0,21
0,15000,B,8.0,MORTGAGE,185000.0,30
0,25000,C,3.0,RENT,60000.0,28
1,4000,D,20.0,RENT,52392.0,25
1,13000,C,2.0,RENT,60000.0,28
1,15200,C,7.0,MORTGAGE,125000.0,29
0,35000,B,3.0,MORTGAGE,112800.0,23
1,4000,B,1.0,RENT,35000.0,24
0,17475,A,1.0,RENT,35000.0,29
1,25000,F,5.0,RENT,54000.0,26
0,9000,A,26.0,RENT,59520.0,29
0,6800,B,4.0,RENT,22704.0,32
1,16000,C,1.0,MORTGAGE,110000.0,24
1,25000,D,25.0,MORTGAGE,60000.0,37
1,8550,D,0.0,RENT,79000.0,41
1,5325,C,5.0,RENT,32000.0,21
1,12000,B,,RENT,47000.0,25
0,5000,A,1.0,RENT,100000.0,24
0,4800,B,6.0,OTHER,35000.0,45
0,11500,C,3.0,MORTGAGE,46300.0,27
0,12000,A,11.0,RENT,88000.0,49
1,10000,A,3.0,OWN,60000.0,23
0,12000,B,6.0,MORTGAGE,70000.0,25
1,29100,C,11.0,MORTGAGE,52000.0,24
0,10000,A,24.0,OWN,25800.0,34
0,9000,A,1.0,MORTGAGE,57248.0,28
0,15000,C,7.0,MORTGAGE,70000.0,28
1,24000,F,4.0,OWN,600000.0,42
0,8000,A,8.0,MORTGAGE,50648.0,26
1,8000,D,7.0,RENT,70000.0,25
0,11500,A,3.0,MORTGAGE,60000.0,26
0,16800,C,2.0,RENT,60000.0,22
1,5000,F,1.0,RENT,39000.0,24
1,9000,E,6.0,MORTGAGE,70000.0,26
1,16000,C,3.0,RENT,80000.0,29
1,12000,C,4.0,RENT,50000.0,29
0,20000,B,1.0,MORTGAGE,145000.0,32
1,2000,A,3.0,MORTGAGE,46800.0,27
0,12000,A,4.0,RENT,86000.0,27
0,6000,A,13.0,MORTGAGE,39600.0,23
1,4500,B,16.0,RENT,60000.0,23
0,12000,B,13.0,MORTGAGE,63150.0,23
1,12000,E,24.0,RENT,32800.0,29
0,10775,B,6.0,RENT,30000.0,23
1,25000,E,0.0,OWN,140000.0,34
1,9000,A,5.0,RENT,85004.0,27
0,2150,C,1.0,RENT,24000.0,27
0,2100,B,2.0,MORTGAGE,21403.2,27
1,3200,D,5.0,RENT,60000.0,22
0,7200,C,6.0,RENT,50000.0,36
1,24250,C,2.0,RENT,60000.0,25
1,1000,D,5.0,MORTGAGE,45727.2,27
0,1000,D,3.0,RENT,25000.0,22
0,20000,B,4.0,RENT,85000.0,25
0,15000,D,2.0,RENT,72000.0,26
0,10000,C,2.0,RENT,110000.0,28
0,4000,B,,RENT,25200.0,25
1,5000,E,3.0,RENT,43000.0,24
0,12000,A,8.0,RENT,70000.0,31
0,7500,B,0.0,MORTGAGE,91000.0,24
0,21000,B,10.0,MORTGAGE,175000.0,38
0,9000,B,8.0,MORTGAGE,40000.0,21
1,12000,B,2.0,RENT,42000.0,24
0,8000,B,3.0,RENT,60000.0,23
0,12500,B,9.0,MORTGAGE,150000.0,25
0,10000,D,,MORTGAGE,60000.0,25
1,7000,E,7.0,RENT,43000.0,23
1,6000,C,9.0,MORTGAGE,50400.0,25
1,3000,B,1.0,RENT,20000.0,30
0,5000,A,5.0,RENT,32000.0,28
1,3500,A,0.0,MORTGAGE,86964.0,23
0,15000,B,3.0,MORTGAGE,61104.0,31
0,6250,D,0.0,MORTGAGE,25000.0,26
0,7000,B,6.0,RENT,80400.0,26
0,10000,D,0.0,RENT,70000.0,36
1,2200,B,8.0,RENT,26004.0,23
0,8400,D,7.0,MORTGAGE,60000.0,25
0,2000,B,3.0,RENT,53000.0,24
0,12000,A,5.0,MORTGAGE,48000.0,27
1,9000,D,16.0,RENT,33600.0,22
1,3000,B,5.0,RENT,27600.0,32
1,14500,D,6.0,RENT,48000.0,42
1,10000,A,4.0,MORTGAGE,65000.0,30
0,5000,A,7.0,RENT,66240.0,27
0,7500,B,9.0,RENT,780000.0,37
1,3000,B,2.0,MORTGAGE,32900.0,21
0,20000,C,4.0,MORTGAGE,100000.0,29
0,10000,B,6.0,RENT,40000.0,25
0,7700,B,3.0,MORTGAGE,46000.0,41
0,6000,A,16.0,MORTGAGE,51000.0,21
0,14700,A,2.0,OTHER,82000.0,24
1,1325,C,0.0,RENT,24000.0,25
0,4800,A,,OWN,12000.0,38
0,19200,B,5.0,RENT,89000.0,45
0,10000,B,3.0,RENT,55000.0,39
1,9000,B,1.0,RENT,60989.0,28
1,15000,D,14.0,RENT,54000.0,25
1,7000,B,1.0,RENT,62400.0,30
1,11200,C,1.0,MORTGAGE,91200.0,25
0,15000,B,1.0,MORTGAGE,88000.0,23
1,12000,B,3.0,OWN,56600.0,23
0,6000,A,11.0,MORTGAGE,154000.0,24
1,6000,A,7.0,RENT,27000.0,31
1,5000,D,19.0,MORTGAGE,58000.0,24
0,11000,A,6.0,OWN,75000.0,25
0,30000,B,2.0,MORTGAGE,129996.0,23
1,13000,C,4.0,RENT,36000.0,23
1,5000,D,4.0,RENT,24000.0,22
0,12500,A,2.0,RENT,182500.0,39
0,19000,B,3.0,RENT,72000.0,23
1,10000,C,0.0,RENT,25368.0,29
1,6000,C,0.0,RENT,22800.0,25
1,5000,C,3.0,RENT,70000.0,44
1,25000,D,13.0,RENT,69996.0,25
1,9600,C,9.0,MORTGAGE,47000.0,24
0,4000,A,3.0,MORTGAGE,28800.0,37
1,2100,B,17.0,MORTGAGE,55963.0,25
1,7500,C,20.0,MORTGAGE,39996.0,24
0,6000,C,5.0,MORTGAGE,180000.0,43
0,8400,B,4.0,MORTGAGE,54000.0,25
1,4350,C,3.0,RENT,12000.0,25
0,3100,A,4.0,MORTGAGE,56004.0,27
0,13500,A,4.0,MORTGAGE,100000.0,22
1,3500,C,0.0,MORTGAGE,128000.0,27
0,7775,A,0.0,MORTGAGE,42000.0,43
1,9000,D,6.0,RENT,36000.0,39
1,3000,C,0.0,RENT,16800.0,31
1,18000,F,9.0,MORTGAGE,95000.0,31
1,16000,D,8.0,MORTGAGE,95000.0,24
1,5500,C,3.0,RENT,57000.0,26
0,20000,C,3.0,RENT,175000.0,32
1,9000,D,3.0,RENT,60000.0,31
1,7000,C,28.0,MORTGAGE,62400.0,23
1,15000,B,11.0,MORTGAGE,72000.0,49
0,1600,B,0.0,RENT,15360.0,21
1,1500,B,11.0,RENT,39600.0,28
1,24000,D,3.0,MORTGAGE,80500.0,26
1,14000,A,0.0,RENT,30548.0,27
1,3000,B,1.0,RENT,18000.0,22
0,11000,B,3.0,RENT,90000.0,35
0,2925,B,5.0,RENT,27000.0,22
0,25000,C,1.0,RENT,52000.0,23
0,35000,A,16.0,MORTGAGE,106000.0,22
1,2200,A,11.0,MORTGAGE,45000.0,31
0,12000,A,1.0,RENT,85000.0,25
1,9450,B,0.0,RENT,23004.0,36
1,15000,B,8.0,MORTGAGE,80000.0,26
0,20000,C,27.0,MORTGAGE,98000.0,23
1,1000,D,1.0,RENT,12240.0,22
1,3000,D,2.0,RENT,42000.0,35
1,5000,A,12.0,RENT,41000.0,22
1,25300,B,14.0,RENT,95000.0,23
1,12000,B,15.0,MORTGAGE,75000.0,41
0,12000,A,2.0,RENT,73200.0,28
1,24000,C,4.0,RENT,78000.0,23
1,8000,C,2.0,RENT,48000.0,25
1,18000,A,5.0,RENT,54000.0,24
0,6000,A,15.0,MORTGAGE,60000.0,32
1,8000,D,6.0,RENT,50000.0,21
1,18000,A,7.0,RENT,115000.0,23
0,3500,D,14.0,MORTGAGE,75500.0,28
1,10000,D,3.0,MORTGAGE,40000.0,24
1,15000,B,13.0,MORTGAGE,125000.0,28
0,6000,C,3.0,MORTGAGE,54000.0,40
1,3000,B,30.0,OWN,35000.0,34
1,5000,C,0.0,OWN,30000.0,31
0,10000,B,2.0,RENT,165000.0,24
1,8000,B,1.0,RENT,42000.0,24
0,9000,B,2.0,RENT,57500.0,23
1,1200,A,6.0,RENT,39996.0,34
0,11000,D,29.0,MORTGAGE,70000.0,27
0,5000,B,18.0,MORTGAGE,70000.0,26
0,15000,C,3.0,RENT,85100.0,24
1,9000,D,31.0,MORTGAGE,70000.0,48
0,8000,B,11.0,RENT,135000.0,25
1,15000,C,1.0,MORTGAGE,68000.0,34
1,9000,D,8.0,OWN,44000.0,24
1,4000,D,26.0,RENT,34000.0,36
1,12000,B,3.0,RENT,50000.0,22
0,8000,B,18.0,MORTGAGE,82000.0,31
1,20000,B,0.0,RENT,160000.0,34
1,2225,A,0.0,MORTGAGE,120000.0,31
0,8000,A,7.0,RENT,65000.0,22
0,1500,B,4.0,MORTGAGE,25632.0,24
1,10000,C,0.0,RENT,26400.0,22
0,4800,B,0.0,RENT,48000.0,24
1,10000,A,0.0,OWN,68700.0,27
1,8000,C,1.0,MORTGAGE,84000.0,23
1,3000,B,10.0,RENT,30000.0,23
1,9000,D,8.0,MORTGAGE,39000.0,27
0,30000,D,0.0,RENT,171600.0,25
0,30000,D,7.0,RENT,90000.0,36
0,10000,C,2.0,RENT,33280.0,22
0,9200,B,3.0,RENT,62000.0,28
1,8000,C,0.0,RENT,88500.0,23
1,1500,C,13.0,MORTGAGE,80000.0,31
1,15000,B,7.0,MORTGAGE,62004.0,23
1,3000,B,3.0,RENT,40000.0,28
1,10000,C,11.0,RENT,140000.0,32
1,2400,B,7.0,RENT,46800.0,30
0,11500,B,4.0,RENT,73000.0,37
1,6300,C,7.0,RENT,50724.0,22
0,16700,A,24.0,MORTGAGE,33400.0,28
0,10000,A,0.0,MORTGAGE,63132.0,22
0,8000,C,8.0,MORTGAGE,60000.0,25
0,6000,B,5.0,RENT,45000.0,24
0,13000,C,2.0,RENT,65000.0,37
1,10000,B,4.0,MORTGAGE,54000.0,21
1,24250,D,18.0,RENT,104000.0,39
1,1250,B,35.0,RENT,26000.0,31
0,5200,A,10.0,MORTGAGE,63599.0,36
0,3800,A,1.0,OWN,15523.0,34
1,9200,A,16.0,RENT,29000.0,26
0,5500,A,4.0,MORTGAGE,61766.0,39
1,25000,D,4.0,RENT,200000.0,28
0,6000,A,6.0,MORTGAGE,70000.0,24
0,9050,A,3.0,MORTGAGE,108000.0,24
1,6000,A,0.0,MORTGAGE,52800.0,25
1,5000,C,11.0,RENT,51000.0,30
1,1500,B,1.0,RENT,10800.0,30
1,2100,C,5.0,MORTGAGE,24000.0,26
0,20000,A,8.0,MORTGAGE,140000.0,22
1,20000,C,15.0,RENT,50000.0,25
1,5000,C,1.0,MORTGAGE,24000.0,22
1,5500,B,,RENT,30000.0,31
0,4800,B,5.0,RENT,60000.0,46
1,12000,B,1.0,RENT,75000.0,35
1,5000,B,17.0,RENT,24000.0,30
1,2500,D,2.0,RENT,43000.0,22
1,7000,D,8.0,RENT,45000.0,24
0,2800,A,5.0,RENT,14800.0,21
0,19000,D,4.0,RENT,48384.0,38
1,8000,D,10.0,MORTGAGE,87000.0,22
0,8000,B,2.0,MORTGAGE,72000.0,38
1,3500,B,6.0,RENT,65000.0,32
1,4800,A,8.0,MORTGAGE,70000.0,45
0,16800,B,11.0,MORTGAGE,60000.0,22
1,17500,C,3.0,MORTGAGE,75000.0,26
1,5000,B,,RENT,37516.8,23
1,12000,C,4.0,OWN,64500.0,25
0,10000,A,0.0,RENT,45500.0,22
0,2000,B,3.0,RENT,48000.0,25
0,5000,B,2.0,RENT,42000.0,30
0,8000,A,4.0,RENT,50000.0,28
0,15000,A,3.0,OWN,30000.0,22
1,5800,D,0.0,RENT,75000.0,34
1,8000,C,2.0,RENT,37500.0,23
0,6000,B,7.0,RENT,35000.0,22
0,10000,C,3.0,RENT,50000.0,22
1,3000,A,0.0,RENT,23000.0,24
0,15000,B,5.0,OWN,160000.0,25
0,2750,B,3.0,RENT,57120.0,30
0,3000,F,6.0,RENT,23004.0,27
0,20000,B,2.0,RENT,110000.0,23
0,10000,B,6.0,RENT,40000.0,25
1,12000,D,21.0,RENT,75000.0,24
1,7750,C,1.0,MORTGAGE,100000.0,36
1,7500,B,8.0,RENT,30000.0,21
1,3000,C,2.0,RENT,45996.0,24
1,16000,C,4.0,RENT,44400.0,22
1,4200,A,12.0,OWN,32700.0,24
0,9600,B,2.0,MORTGAGE,62100.0,26
0,18000,B,20.0,MORTGAGE,36000.0,26
1,21000,B,2.0,RENT,65000.0,22
1,3000,B,6.0,RENT,43000.0,22
0,3000,A,10.0,MORTGAGE,93000.0,31
1,12000,D,0.0,MORTGAGE,44004.0,27
1,7000,D,7.0,RENT,65000.0,22
1,1500,C,0.0,RENT,17000.0,41
1,14000,B,7.0,MORTGAGE,40000.0,23
1,4200,D,2.0,RENT,30000.0,22
1,35000,C,38.0,RENT,75000.0,36
1,3500,B,1.0,MORTGAGE,67296.0,23
1,14500,A,11.0,MORTGAGE,76500.0,26
1,14500,D,0.0,RENT,42000.0,25
0,1000,A,2.0,RENT,29000.0,26
1,9000,A,10.0,MORTGAGE,91200.0,30
0,9500,A,5.0,RENT,41000.0,23
1,25000,F,17.0,MORTGAGE,95000.0,23
1,4800,D,6.0,RENT,55000.0,28
1,11200,B,1.0,MORTGAGE,35000.0,26
0,5000,A,0.0,RENT,76000.0,25
0,9050,A,3.0,RENT,30000.0,34
0,18000,A,4.0,RENT,82500.0,48
0,8000,A,1.0,MORTGAGE,61000.0,22
0,12000,A,15.0,OWN,51000.0,27
1,4000,A,,MORTGAGE,42000.0,43
1,14000,B,2.0,OWN,35000.0,23
0,6000,A,2.0,RENT,23198.0,25
0,7500,B,1.0,MORTGAGE,40000.0,24
0,6000,C,0.0,RENT,60000.0,38
1,3800,A,2.0,RENT,13200.0,32
1,10375,C,3.0,RENT,41280.0,25
1,4800,C,12.0,RENT,41504.4,22
1,3000,A,,OWN,24000.0,28
1,7000,B,8.0,MORTGAGE,52000.0,26
1,15000,D,2.0,MORTGAGE,60000.0,32
0,12000,A,12.0,MORTGAGE,85000.0,26
1,16000,C,5.0,RENT,50000.0,28
0,35000,A,6.0,MORTGAGE,125000.0,23
1,3700,A,26.0,MORTGAGE,40000.0,28
0,3500,A,0.0,RENT,19200.0,35
1,15000,B,12.0,MORTGAGE,64000.0,26
1,13000,C,15.0,MORTGAGE,50000.0,26
1,1500,C,2.0,RENT,44004.0,29
0,10000,A,0.0,RENT,49500.0,37
1,9000,C,2.0,MORTGAGE,91992.0,37
0,7750,B,8.0,MORTGAGE,29000.0,37
1,15000,A,0.0,RENT,140000.0,29
0,2000,B,0.0,RENT,69996.0,30
0,25000,D,0.0,MORTGAGE,97000.0,33
1,15000,B,0.0,MORTGAGE,84000.0,24
1,15600,E,30.0,MORTGAGE,148112.0,25
1,8875,C,3.0,OWN,30000.0,34
0,3000,A,4.0,MORTGAGE,60000.0,22
1,9000,E,11.0,MORTGAGE,237000.0,28
0,6000,B,1.0,RENT,45000.0,26
1,9800,A,12.0,RENT,50000.0,23
1,8000,D,1.0,RENT,75000.0,25
0,13200,D,0.0,MORTGAGE,110000.0,24
0,25000,B,14.0,MORTGAGE,186063.0,29
1,7200,C,14.0,MORTGAGE,64000.0,23
1,15200,C,5.0,MORTGAGE,96000.0,35
0,5400,A,0.0,RENT,33600.0,26
1,8000,C,,RENT,48000.0,23
1,25000,D,5.0,MORTGAGE,130000.0,33
1,7000,B,1.0,RENT,25000.0,21
0,8000,B,7.0,OWN,70000.0,28
1,14400,B,3.0,MORTGAGE,70000.0,22
1,12000,B,5.0,RENT,72000.0,32
0,6250,A,2.0,MORTGAGE,46500.0,31
0,6800,A,8.0,RENT,68004.0,25
1,15000,E,4.0,MORTGAGE,85008.0,26
1,4000,C,1.0,MORTGAGE,70500.0,28
0,7000,B,32.0,MORTGAGE,59020.51,26
1,2000,C,1.0,RENT,38400.0,25
0,12000,A,4.0,MORTGAGE,200000.0,29
1,2800,A,1.0,RENT,8000.0,21
0,10000,B,19.0,OWN,180000.0,31
0,6000,A,2.0,MORTGAGE,200000.0,37
1,1200,C,10.0,MORTGAGE,90216.0,23
0,13000,E,3.0,RENT,65000.0,22
1,1400,B,0.0,RENT,4080.0,21
0,6200,C,6.0,RENT,29004.0,22
0,8100,A,16.0,MORTGAGE,124000.0,29
0,14000,A,6.0,MORTGAGE,104800.0,38
0,9600,C,4.0,MORTGAGE,62892.0,22
0,20000,B,5.0,RENT,78000.0,28
1,7000,A,,MORTGAGE,61000.0,24
0,10750,C,0.0,RENT,24996.0,31
0,15000,C,23.0,RENT,45000.0,23
1,1300,C,5.0,RENT,45000.0,24
1,5000,C,0.0,RENT,48000.0,23
1,8450,A,4.0,MORTGAGE,98400.0,26
0,3000,A,9.0,MORTGAGE,48156.0,22
0,1500,A,2.0,RENT,18700.0,26
1,6000,D,11.0,RENT,64668.0,24
1,3600,C,2.0,RENT,55000.0,28
1,19600,D,26.0,RENT,77000.0,33
1,15000,B,37.0,OWN,75000.0,23
1,1000,D,0.0,RENT,15000.0,22
0,14400,A,8.0,MORTGAGE,48000.0,31
0,4000,A,2.0,RENT,42000.0,33
1,12000,A,6.0,MORTGAGE,55635.0,23
1,5000,C,4.0,RENT,33000.0,27
1,3500,D,1.0,RENT,12000.0,22
0,7800,D,7.0,RENT,43955.48,23
1,20000,C,7.0,RENT,110000.0,22
1,8000,A,25.0,RENT,70000.0,22
1,3000,A,1.0,RENT,64170.0,22
0,3000,B,5.0,RENT,35000.0,22
1,8500,C,5.0,RENT,40000.0,23
0,8000,B,3.0,RENT,48000.0,26
1,10000,B,8.0,RENT,60000.0,46
0,12000,B,0.0,RENT,60000.0,25
0,11200,C,13.0,MORTGAGE,179000.0,31
0,5000,B,3.0,RENT,25000.0,29
0,2500,C,0.0,MORTGAGE,38000.0,33
0,1500,A,0.0,RENT,22800.0,40
1,9000,A,1.0,MORTGAGE,110000.0,22
0,2100,A,2.0,RENT,21000.0,34
1,22000,D,1.0,OWN,60000.0,28
0,4200,A,4.0,RENT,47500.0,24
0,7000,A,5.0,RENT,21600.0,23
1,12000,C,4.0,RENT,60000.0,39
1,4500,B,12.0,RENT,66000.0,25
1,5000,C,4.0,RENT,41000.0,22
1,8475,B,10.0,RENT,38423.87,32
1,7500,D,3.0,MORTGAGE,55000.0,24
0,12000,B,5.0,RENT,40000.0,31
0,7200,A,2.0,RENT,59000.0,22
0,14000,A,6.0,MORTGAGE,124000.0,33
1,5000,B,6.0,RENT,60000.0,27
1,7500,C,4.0,OWN,32000.0,23
1,7500,B,5.0,MORTGAGE,78000.0,30
0,6925,A,3.0,RENT,39500.0,30
0,8000,B,6.0,RENT,25000.0,43
0,24000,A,4.0,RENT,85000.0,32
0,3000,C,3.0,MORTGAGE,45000.0,22
1,13650,D,2.0,MORTGAGE,57600.0,27
1,4375,E,3.0,RENT,22044.0,24
0,21000,B,8.0,MORTGAGE,113000.0,25
0,5000,C,2.0,MORTGAGE,100000.0,29
1,2650,A,19.0,RENT,10000.0,31
1,5000,B,8.0,RENT,40000.0,22
0,7000,B,12.0,MORTGAGE,54072.0,34
1,20000,D,1.0,MORTGAGE,48000.0,33
0,9000,A,0.0,MORTGAGE,30000.0,32
1,6500,D,2.0,MORTGAGE,73000.0,26
1,10000,B,4.0,RENT,24000.0,25
1,24250,D,2.0,MORTGAGE,120000.0,23
1,20500,F,4.0,MORTGAGE,100000.0,27
0,6000,A,20.0,MORTGAGE,60000.0,23
1,11200,D,15.0,RENT,55259.0,33
0,6000,A,21.0,RENT,53000.0,25
0,6000,B,26.0,OTHER,69996.0,40
0,12000,C,5.0,RENT,75000.0,21
1,2500,C,0.0,RENT,42000.0,22
1,4900,B,2.0,RENT,38400.0,25
1,3600,D,2.0,RENT,132000.0,33
0,6000,A,3.0,RENT,24000.0,69
0,9000,D,23.0,MORTGAGE,72000.0,25
1,5000,B,8.0,RENT,29865.0,22
1,10275,A,5.0,RENT,32400.0,29
0,7000,A,5.0,MORTGAGE,80000.0,26
1,3000,B,4.0,MORTGAGE,32000.0,24
1,2800,A,30.0,MORTGAGE,52800.0,36
0,4800,A,29.0,OWN,75000.0,22
1,8000,B,9.0,RENT,50000.0,29
0,20000,B,0.0,MORTGAGE,57000.0,23
0,21250,A,4.0,MORTGAGE,57996.0,22
1,11000,C,2.0,OWN,33000.0,21
0,9000,E,1.0,RENT,39996.0,24
0,10000,C,1.0,MORTGAGE,58200.0,22
1,3000,D,0.0,RENT,51996.0,22
1,14500,A,14.0,MORTGAGE,70000.0,24
0,3000,A,5.0,RENT,59000.0,23
1,12000,C,2.0,RENT,37008.0,25
0,9000,C,2.0,RENT,90000.0,27
1,1000,A,5.0,RENT,9600.0,24
1,4000,C,4.0,RENT,107000.0,32
1,2000,D,0.0,RENT,48000.0,32
1,25000,F,1.0,MORTGAGE,230000.0,29
1,8000,A,22.0,RENT,42672.48,27
0,30000,D,12.0,MORTGAGE,106982.0,22
0,7800,B,2.0,RENT,80000.0,23
1,5000,C,,RENT,30000.0,23
1,12000,A,3.0,MORTGAGE,120000.0,39
0,4800,A,2.0,RENT,20000.0,28
1,5000,A,10.0,MORTGAGE,90000.0,30
0,6000,A,0.0,OWN,21600.0,39
1,7000,B,15.0,RENT,45000.0,25
0,7000,A,14.0,OWN,90000.0,22
0,5000,D,12.0,RENT,60000.0,28
1,16000,C,2.0,RENT,41900.0,21
1,16000,D,23.0,MORTGAGE,53684.0,21
0,13000,B,2.0,RENT,130000.0,37
1,7200,C,1.0,RENT,31000.0,29
0,7000,A,22.0,MORTGAGE,30000.0,32
1,1500,B,1.0,RENT,35000.0,50
0,18000,B,8.0,MORTGAGE,180396.0,29
1,10000,B,2.0,RENT,75000.0,22
1,7000,B,5.0,RENT,42614.0,22
1,4000,E,11.0,RENT,47000.0,28
0,3200,B,3.0,RENT,44568.0,22
0,14400,B,6.0,RENT,72000.0,24
1,1000,E,1.0,RENT,24000.0,24
1,10000,C,4.0,MORTGAGE,80000.0,36
0,7000,A,3.0,RENT,105000.0,34
1,1600,A,2.0,RENT,28800.0,25
0,7200,A,17.0,RENT,149000.0,25
1,8400,D,10.0,MORTGAGE,62400.0,22
1,7000,D,20.0,OWN,60000.0,28
0,14000,A,0.0,RENT,105000.0,24
1,7100,A,2.0,OWN,26000.0,22
1,8000,E,4.0,RENT,84000.0,22
0,25000,B,11.0,RENT,102400.0,24
0,15000,A,16.0,MORTGAGE,52800.0,30
0,13000,B,16.0,MORTGAGE,51072.0,24
1,10000,D,3.0,RENT,70000.0,23
1,7200,B,16.0,MORTGAGE,50000.0,22
0,1500,C,9.0,RENT,27996.0,30
0,24000,A,3.0,MORTGAGE,115000.0,27
1,13500,C,23.0,RENT,37000.0,24
1,16700,B,4.0,RENT,54996.0,23
0,3000,C,0.0,RENT,130000.0,28
0,6000,B,4.0,RENT,85000.0,25
1,8000,C,4.0,RENT,95000.0,25
1,7000,A,,RENT,18500.0,23
1,10000,B,5.0,RENT,29406.0,26
1,9250,C,0.0,RENT,19200.0,28
0,18000,B,20.0,MORTGAGE,120000.0,27
1,7000,B,9.0,OWN,87504.0,24
0,15000,B,5.0,MORTGAGE,84000.0,38
1,7500,A,1.0,RENT,12720.0,21
1,10000,A,12.0,OWN,123996.0,25
1,5000,D,5.0,OWN,24000.0,44
0,12000,D,21.0,RENT,48686.0,36
0,5000,A,6.0,RENT,40000.0,24
1,1500,A,0.0,RENT,60000.0,52
0,9000,A,1.0,OWN,40000.0,24
1,1800,A,15.0,RENT,36000.0,25
0,6000,B,2.0,RENT,45000.0,23
0,9600,A,14.0,MORTGAGE,140000.0,33
0,6000,A,3.0,RENT,60000.0,34
1,12000,C,3.0,MORTGAGE,88000.0,24
0,15000,B,4.0,MORTGAGE,48000.0,22
0,4400,B,7.0,MORTGAGE,62690.88,26
1,2000,C,5.0,RENT,39500.0,24
0,4000,C,5.0,RENT,86095.0,27
0,25000,D,2.0,RENT,90000.0,23
1,2000,B,2.0,RENT,30000.0,26
1,1000,E,2.0,RENT,14400.0,22
0,2550,B,9.0,RENT,66000.0,31
1,8000,A,8.0,MORTGAGE,40000.0,44
1,9000,C,7.0,MORTGAGE,90000.0,25
1,5600,B,8.0,MORTGAGE,39000.0,29
1,3000,E,3.0,RENT,44000.0,42
1,5000,B,3.0,MORTGAGE,132996.0,24
1,3200,A,,MORTGAGE,48000.0,22
1,10000,C,1.0,OTHER,37800.0,25
0,12000,B,19.0,RENT,56000.0,21
1,15000,E,2.0,MORTGAGE,50000.0,21
1,4500,A,5.0,RENT,38000.0,22
0,7200,C,8.0,RENT,56052.0,28
1,10000,C,6.0,RENT,60000.0,22
1,10000,A,2.0,MORTGAGE,62000.0,27
1,9800,B,,MORTGAGE,65000.0,26
1,1500,A,3.0,RENT,42769.0,25
1,14975,B,2.0,RENT,30000.0,34
0,12000,B,4.0,RENT,34500.0,24
0,4350,A,,RENT,30000.0,22
1,14000,A,0.0,MORTGAGE,42000.0,21
0,12400,B,5.0,MORTGAGE,165000.0,28
0,4000,C,0.0,RENT,24000.0,27
1,20000,D,12.0,MORTGAGE,50000.0,26
0,10000,B,6.0,MORTGAGE,30000.0,30
1,25000,F,0.0,OWN,45000.0,22
0,4500,A,3.0,MORTGAGE,58000.0,21
0,10550,A,12.0,RENT,35000.0,33
0,2250,A,,RENT,52500.0,36
0,12000,A,4.0,MORTGAGE,128000.0,24
1,3000,D,4.0,RENT,59100.0,28
1,6000,B,1.0,RENT,89700.0,27
1,22400,D,6.0,RENT,84996.0,42
1,10000,B,12.0,RENT,50000.0,22
0,15000,A,3.0,MORTGAGE,60000.0,22
1,7125,C,2.0,MORTGAGE,37460.0,23
1,7500,C,0.0,RENT,32004.0,30
0,6000,C,6.0,MORTGAGE,102000.0,26
1,2500,A,2.0,MORTGAGE,33996.0,21
1,13000,E,1.0,RENT,50000.0,23
1,7000,A,17.0,RENT,33996.0,26
1,20000,E,2.0,MORTGAGE,78000.0,35
0,10000,A,13.0,MORTGAGE,150996.0,31
1,7000,B,6.0,RENT,30000.0,22
1,11100,A,30.0,RENT,41000.0,38
1,20000,C,1.0,MORTGAGE,118560.0,45
1,5000,D,0.0,OWN,14400.0,30
1,3625,A,2.0,RENT,54000.0,27
0,3500,B,5.0,MORTGAGE,50000.0,24
1,3000,C,1.0,RENT,52000.0,25
0,7200,A,12.0,RENT,37200.0,24
1,9000,C,0.0,RENT,115000.0,33
1,10000,C,3.0,RENT,84000.0,25
1,8000,C,3.0,RENT,39100.0,39
0,3500,A,18.0,MORTGAGE,42000.0,27
1,7675,D,7.0,OWN,42994.0,34
0,8000,D,5.0,RENT,28800.0,26
0,15000,C,1.0,RENT,30000.0,22
1,8000,D,3.0,MORTGAGE,51000.0,33
1,25000,B,0.0,RENT,80000.0,33
0,12000,A,4.0,RENT,86000.0,27
1,7200,C,3.0,RENT,70000.0,30
1,13775,C,6.0,RENT,32878.0,40
0,6000,A,7.0,OWN,19000.0,21
0,9600,B,2.0,MORTGAGE,48000.0,22
0,2400,B,2.0,RENT,45000.0,37
1,7750,G,15.0,MORTGAGE,53000.0,27
